id,subject_title,subject_body,course_id
1567,ゲームハードの盛衰,"第1章 ハード事業に名乗りを上げた各社
第2章 セガの挑戦と敗退
第3章 立ち上がる黒船マイクロソフト
第4章 新世代の攻防

",131
1568,ネットワーク化されるゲームと未来,"第1章 PCオンラインゲームの現状
第2章 ケータイゲームの進化
第3章 家庭用ゲームのネットワーク化
第4章 未来のゲームの姿

",131
1569,総括,"第1章 総括

",131
1570,媒体・デバイスで社会は大きく変わる,"第1章 新聞メディアの勃興
第2章 蒸気機関と電信と19世紀のソーシャルメディア
第3章 発明王エジソンの誤算
第4章 舞台、映画、テレビ、メディアは先祖を模倣する

",132
1571,すべてのビジネスモデルは想定外だった,"第1章 産業分類が変わる！
第2章 ゴールドラッシュのビジネスモデル
第3章 人はなぜアクセスするのか？
第4章 シフト化するコンピュータ産業

",132
1572,共有すればするほど価値が向上する共有型社会,"第1章 独占が価値を生んだ
第2章 共有の価値
第3章 「６つの隔たり」SNSの発明
第4章 SNSの経験で変わる人間の行動

",132
1573,情報は絆・つながりを求めたがる,"第1章 情報は自由になりたがる
第2章 検索がインターネットを変えた
第3章 ソーシャルメディア革命
第4章 ソーシャルメディアにおける個人の時価総額

",132
1574,拡散力が情報の量と質を変える,"第1章 拡散する情報には理由がある
第2章 著作権と肖像権、営業権の問題
第3章 ソーシャルメディアの光と影
第4章 ソーシャルメディアの拡散力

",132
1575,シリコンバレーのDNAを科学する,"第1章 パーソナルコンピュータの誕生
第2章 常時接続への道
第3章 ソーシャルメディアの定義
第4章 つながる社会へ

",132
1576,ソーシャルメディアの正体を紐解く,"第1章 ソーシャルメディア概論の総括
第2章 フラット化する社会
第3章 ソーシャルメディアの正体
第4章 未来に向けて

",132
1577,アメリカ横断ウルトラクイズの舞台裏,"第1章 授業の進め方
第2章 ニューヨークへ行きたいかァ！
第3章 アメリカ大陸横断
第4章 クイズ番組は青春ドキュメンタリーになった

",133
1578,視聴率の謎と不思議,"第1章 視聴率表って、なんだ
第2章 視聴率を、ディレクターの実感で斬る
第3章 視聴率はどう計る？/信用できるか
第4章 視聴率は善か？/悪か？

",133
1579,『はじめてのおつかい』の撮影術,"第1章 たかがテレビ、されどテレビ
第2章 5つの柱が番組を支える
第3章 ディレクターの心の内側
第4章 残したい、世界文化遺産

",133
1580,ザ・ビートルズ来日ドキュメンタリー秘話,"第1章 音痴にビートルズ
第2章 ドキュメンタリーはスリリング
第3章 美空ひばりとザ・ビートルズ
第4章 ザ･ビートルズが教えてくれたこと

",133
1581,或る情報番組が出来るまで,"第1章 「放送枠」と「番組表」
第2章 今夜は、イカはいかが？
第3章 TV局とプロダクションの戦争
第4章 番組は、不思議な生き物だ

",133
1582,マイケル･ジャクソン秘話,"第1章 音痴のディレクターに、再び業務命令
第2章 お忍びのマイケル･ジャクソンを狙え
第3章 マイケル･ジャクソンと深夜のドライブ
第4章 あなたなら、この番組にどんなメッセージを込めますか？

",133
1583,ピラミッド再現,"第1章 20世紀のピラミッド
第2章 古代エジプト人vs日本人
第3章 クフのピラミッド建設
第4章 ピラミッド建設から学んだこと

",133
1584,ピラミッド再現（その２）,"第1章 πの秘密

",133
1585,“年金問題”を考える,"第1章 公的年金制度の成り立ち
第2章 公的年金制度の概要
第3章 公的年金制度は持続するか？
第4章 今後の課題と展望

",134
1586,“介護と医療の仕組み”について考える,"第1章 医療保険の仕組み
第2章 介護保険の仕組み
第3章 介護保険サービスの概要と新たな制度改正
第4章 地域包括ケアと医療・介護の連携

",134
1587,“働く”ことについて考える,"第1章 労働者と労働基準法
第2章 雇用保険制度について
第3章 女性の活躍を進めるには？
第4章 定年延長と高齢者雇用

",134
1588,“生活困窮”について考える,"第1章 生活保護の仕組み
第2章 さまざまな生活困窮
第3章 生活保護を必要としない新たな仕組み
第4章 生活に困窮しない社会をめざして

",134
1589,“障がい者福祉”について考える,"第1章 障がいとともに歩む社会とは？
第2章 障がい者福祉制度の概要
第3章 障害者総合支援法
第4章 障がい者の雇用と社会参加

",134
1590,“少子化対策”について考える,"第1章 子育て支援策の流れ
第2章 保育行政の枠組み
第3章 少子化の要因と背景
第4章 少子化対策の新たな動き

",134
1591,これからの社会保障について考える,"第1章 福祉国家の３タイプ
第2章 社会保障の国際比較①
第3章 社会保障の国際比較②
第4章 まとめ

",134
1592,オリエンテーション,"第1章 本講担当者の自己紹介
第2章 科目概要、到達目標、各回の授業構成、参考資料
第3章 スポーツは成長産業
第4章 日本のスポーツ産業の現状

",135
1593,スポーツの商品化,"第1章 スポーツ興行の4大収入源
第2章 スポーツビジネスの発祥地は日本？
第3章 アマチュアリズム
第4章 商品としてのスポーツ、その特性

",135
1594,1984,"第1章 はじまりはベルリン
第2章 夜明け前
第3章 1984 スポーツビジネス元年
第4章 オリンピック・ビジネスの成長

",135
1595,グローバル化とスポーツ興行,"第1章 FIFAのビジネス化
第2章 グローバル化が変えた世界
第3章 グローバル化の光と影
第4章 NBA～グローバル化の優等生

",135
1596,北米4大プロリーグ,"第1章 北米4大リーグの概要
第2章 加盟金とフランチャイズ制度
第3章 ドラフト制度と保留制度
第4章 収益分配とサラリーキャップと課徴金

",135
1597,メディアと税金が成功のカギ,"第1章 北米4大プロリーグの放送権
第2章 世界最強のプロスポーツ団体
第3章 税金ビジネス
第4章 アメリカの大学スポーツ

",135
1598,欧州サッカーの経済学,"第1章 北米と対照的なリーグ構造　
第2章 スペインリーグとチャンピオンズリーグ
第3章 プレミアリーグの劇的！V字回復
第4章 生まれは欧州、 育ちはアジア

",135
1599,総括～東京五輪の先にあるもの,"第1章 NPBとMLB　
第2章 スポーツを成長産業にするために
第3章 総括①
第4章 総括②

",135
1600,オリエンテーション,"第1章 オリエンテーション
第2章 「社会」と「社会学」
第3章 個人、集団、社会
第4章 人と人のつながりと社会

",136
1601,科学を目指した社会学,"第1章 A.コントと社会学の誕生
第2章 「綜合社会学」の夢
第3章 科学を目指した巨人たち
第4章 科学としての社会学に向かって

",136
1602,「本音」と「建前」,"第1章 『坊っちゃん』と『阿部一族』の世界
第2章 振る舞いから社会へ
第3章 「役割」と「演技」が織りなす公共空間
第4章 「本音」と「建前」を見直してみよう

",136
1603,「いじめ」や「差別」,"第1章 集団と「いじめ」や「差別」
第2章 「排除する集団」が成立するとき
第3章 社会的ディレンマに悩む私たち
第4章 「差別」の問題、私たちと排除の問題

",136
1604,デマの拡散,"第1章 「オルレアンのうわさ」
第2章 デマが生まれるとき
第3章 なぜ拡散させるのか
第4章 デマと対峙するには

",136
1605,インターネット上での「炎上」,"第1章 「目立ちたい人」とそれを排除したい集団
第2章 インターネット時代の社会変動と「サイバーカスケード」
第3章 「炎上」をめぐって
第4章 「サイバーカスケード」時代の規範と逸脱

",136
1606,社会調査,"第1章 すべては国家・国民のために―社会調査のはじまり
第2章 現実を作る社会調査
第3章 社会調査の諸問題
第4章 その背後にある事実を掴むために

",136
1607,私たちと社会との新たな関係,"第1章 全体のまとめ（１）
第2章 全体のまとめ（２）
第3章 「クレアタ・エト・クレアンス」
第4章 主体的な生のために

",136
1608,コンビニを見ると日本経済が分かる,"第1章 講師の紹介
第2章 コンビニと日本経済の関係性
第3章 超高齢化・人口減への対応
第4章 食品ロス・エコへの取り組み

",137
1609,日本式コンビニの仕組み,"第1章 日本の小売業の歴史と今
第2章 日本式コンビニの沿革
第3章 フランチャイズシステム
第4章 ドミナント戦略の功罪

",137
1610,日本の商慣行・取引制度の特徴,"第1章 商流の基礎・ベンダー制度
第2章 取引条件の基本
第3章 リベートについて
第4章 販促費について

",137
1611,物流の基本と宅配の現状,"第1章 物流の基本
第2章 コンビニ物流
第3章 インターネット通販とコンビニ
第4章 ラストワンマイルの今後

",137
1612,商品開発最新概要,"第1章 コンビニでの商品開発
第2章 3C・SWOT・4P
第3章 マーチャンダイジングとは
第4章 渡辺商品開発事例

",137
1613,コンビニの問題点と法整備,"第1章 コンビニの属性
第2章 コンビニのオーナーになるまで
第3章 コンビニ経営の課題
第4章 コンビニと法規制

",137
1614,コンビニから見た日本の労働環境,"第1章 コンビニオーナーは労働者ではなく個人事業主
第2章 アルバイト雇用と社会保障
第3章 外国人労働者雇用と人手不足
第4章 業務効率改善とワンオペレーション

",137
1615,AI・IoTを活用した未来のコンビニは？,"第1章 無人店舗
第2章 配送や品出しのIT活用
第3章 清掃、店内、商品開発
第4章 科目のまとめとコンビニの未来

",137
